PLAYER_ID,SEASON,PLAYER_NAME,HR_arima,HR_exp_smooth,HR_ridge,HR_random_forest,HR_gradient_boosting,HR,OBP_arima,OBP_exp_smooth,OBP_ridge,OBP_random_forest,OBP_gradient_boosting,OBP,R_arima,R_exp_smooth,R_ridge,R_random_forest,R_gradient_boosting,R,RBI_arima,RBI_exp_smooth,RBI_ridge,RBI_random_forest,RBI_gradient_boosting,RBI,SB_arima,SB_exp_smooth,SB_ridge,SB_random_forest,SB_gradient_boosting,SB,TB_arima,TB_exp_smooth,TB_ridge,TB_random_forest,TB_gradient_boosting,TB
bryak001,2024,Kristopher Lee Bryant,19.024799766276136,7.610419761865326,10.004488581742958,10.74201067594832,9.81070155619527,10.004488581742958,0.36530245142056483,0.3386579872894291,0.31183887095324336,0.31845507268758255,0.31730163503871456,0.31845507268758255,63.96185937853221,34.560862633012846,38.25178901955523,31.94814499291438,34.22083733614467,34.560862633012846,47.56062067200557,17.80572026154518,34.407075808307354,36.24182237845523,30.733846382230777,34.407075808307354,4.301220126660395,0.9354721292327379,1.0300093787221556,1.6534939022790178,1.9067693039116134,1.6534939022790178,173.03405983151902,93.57823883652321,117.26157008494852,108.31194636957716,105.7418132714104,108.31194636957716
buxtb001,2024,Byron Keiron Buxton,13.793558467225026,24.114465780324217,16.48400907570986,17.53093807872101,19.059141868440143,17.53093807872101,0.287777765926127,0.3195126235960502,0.29544075295517047,0.30836343412911754,0.30399587781197485,0.30399587781197485,42.16962028540897,54.766196755006476,45.34869772063341,48.40615033403217,46.80591150140335,46.80591150140335,31.31542929689918,45.49931140891674,42.2564058186656,50.858571655497535,48.351045493187975,45.49931140891674,11.230913329989692,10.781881121108926,7.179485943504069,6.61556741916967,6.338114135547799,7.179485943504069,122.49270571202773,157.8853328202556,134.2215338592207,158.8411481696745,148.99542310067386,148.99542310067386
canhm001,2024,Mark David Canha,12.765983978941367,10.87088268933017,10.214826669687152,10.105430797482718,10.579731312587825,10.579731312587825,0.3305773011242687,0.39907361388194706,0.3513096846172782,0.3388926848187374,0.3435383956264522,0.3435383956264522,53.134924330431645,51.47596817416617,47.87801334799978,43.37043895445177,48.7710760595613,48.7710760595613,52.324772032846965,64.07339554854084,42.08286958822737,40.79048777915434,43.36583220928412,43.36583220928412,3.860163535525659,7.5802246386444825,7.51994632085642,6.686935483422659,6.903298517314741,6.903298517314741,160.1515727748298,178.4221037888787,136.3564137175165,133.29020782056557,132.824216238736,136.3564137175165
confm001,2024,Michael Thomas Conforto,17.477762958950006,24.427385885613404,15.097206246771332,16.991588225853324,15.662764146828827,16.991588225853324,0.34916365641890584,0.3533147896429972,0.33174062728397835,0.32665157109499854,0.3255343527935042,0.33174062728397835,57.44026168579052,76.7678185628258,46.1643713808608,55.31057110068406,52.145959552539246,55.31057110068406,57.04060910712914,79.42858493104886,49.617527174992574,56.47873293790615,50.69526903512781,56.47873293790615,2.469454703641308,4.4384700081184985,2.6488239113787913,2.6574793435535606,2.7886493110913957,2.6574793435535606,161.15952885130355,156.1838102886475,141.55898592561448,170.89311805117705,150.14187203673546,156.1838102886475
corrc001,2024,Carlos Javier Correa,21.79936592916447,20.789713496507165,19.367073216092006,16.618560324123703,17.924405418618235,19.367073216092006,0.37363687042320176,0.33984330639528415,0.33876122291441846,0.3339619818288578,0.3289223808122561,0.33876122291441846,71.91724902267322,72.0573171913861,60.03365365543691,59.3989074418122,55.15001483174611,60.03365365543691,75.86899684224718,65.48086042207119,68.22457900486825,60.13983852727474,59.23954880875181,65.48086042207119,1.3826691308710375,0.0,0.15593576610790194,0.5842533926802578,0.5326273302290798,0.5326273302290798,216.02176043002936,220.2309618642852,200.01907142767982,191.6303347540513,197.1000106211686,200.01907142767982
drurb001,2024,Brandon Shane Drury,12.777408235768297,24.5179241564945,19.730988772069065,15.266705706989693,18.353813826741828,18.353813826741828,0.2938076639052916,0.307602744530582,0.3039963053487944,0.29891179577447313,0.297396346669505,0.29891179577447313,32.77958869614855,63.80059587416523,51.71725315641906,48.890560068546584,49.86323954375484,49.86323954375484,43.241721026051934,75.55729415706969,63.39247762765672,56.49758381932799,60.37908254307566,60.37908254307566,0.7051072025899457,0.576557806906535,1.0199048843732257,0.84192451095701,0.8393855190728383,0.8393855190728383,116.4042314721004,218.6118486129787,181.84852207976132,177.8365660433662,175.68225185395727,177.8365660433662
gallj002,2024,Joseph Nicholas Gallo,22.87227141602015,32.33483010200273,17.596678981898815,14.497647619580583,15.06525628233535,17.596678981898815,0.30792860539240446,0.3337354355608436,0.2935378933676197,0.2979283398321413,0.30091261255693735,0.30091261255693735,48.649957406017705,71.76720435409082,31.663359349708273,32.03037655907016,35.67106083944323,35.67106083944323,46.59203847120221,69.05480595516673,35.581681553624094,35.00601620496204,33.2282550955903,35.581681553624094,4.345322036021735,3.597016273076591,0.8602703287165596,2.0448599810434938,1.7385981479015673,2.0448599810434938,138.87897926388126,198.30990124895212,94.98132986949008,93.78460490186689,90.09123614005532,94.98132986949008
hedga001,2024,Austin Charles Hedges,6.23855729578934,9.167966649009328,1.3495766976883594,5.234809645837879,3.6472467877911727,5.234809645837879,0.23235891183967933,0.2519510243787024,0.22933624567499777,0.2577924404873499,0.26979711246832433,0.2519510243787024,21.286987074582935,28.70942561437094,3.6877383496951524,14.673004889668693,12.450930656749264,14.673004889668693,26.572263141445728,34.23781581805128,6.87392188088802,17.66011660907837,16.578737636192802,17.66011660907837,1.4272243315187565,1.9440303332790894,0.0,1.1716831856384993,0.5788800821722425,1.1716831856384993,69.51305497504691,94.01013036797958,16.475377002950836,48.22149877066457,44.85768919374444,48.22149877066457
jankt001,2024,Travis Paul Jankowski,1.329644185949865,0.293755104291739,1.2695475737786204,2.0314385004095405,2.110004929845847,1.329644185949865,0.261125027949675,0.3313159764355411,0.3086005356949417,0.31254780013384215,0.3149075716465649,0.31254780013384215,16.74377392413905,22.028517580932697,27.15939233896607,26.925133698655248,28.303473044008786,26.925133698655248,0.0,15.018267386102387,16.266443805521362,18.100681862840855,20.591013573630015,16.266443805521362,6.919794419891436,9.407834903391397,12.109406349633153,11.38165162883994,10.91767230453835,10.91767230453835,30.88605342082814,44.5344043072856,62.11930768568163,65.4842382736193,66.72112492434066,62.11930768568163
lindf001,2024,Francisco Miguel Lindor,27.688848336548674,32.53504573079023,24.36007773094438,28.057949719637296,26.604197245322958,27.688848336548674,0.3405851678472936,0.33082323495322646,0.3473398461102636,0.32924781348288285,0.3308999096958018,0.3308999096958018,94.74951926116913,108.78694041116135,87.70296791438277,87.38514285284813,85.79289634969533,87.70296791438277,83.15063659379817,96.05890088100573,80.13631228201484,81.58435983192084,82.3470479303629,82.3470479303629,15.720132772378507,24.055704728598585,21.399654641515063,20.70917744427975,18.60066604517654,20.70917744427975,273.245387287975,293.188855407582,249.24977701350076,251.21715610208372,247.20055779035158,251.21715610208372
maill001,2024,Luke Richard Maile,2.1825338121386184,4.229887865395887,3.8244622687899685,4.493505070257043,4.379954911660066,4.229887865395887,0.25728415348271294,0.33087633485305373,0.2904566011187302,0.2982698823722527,0.2971357286883756,0.2971357286883756,11.60275642356886,16.846552660005905,14.271753853225803,17.403968325208908,16.765127694706926,16.765127694706926,9.760581457618787,18.35400117647599,16.44923009378772,18.33474787476073,18.775051216729715,18.33474787476073,0.8921519500523858,1.1633487746431446,0.6778499365818469,0.7222432077861873,0.7857342929699007,0.7857342929699007,36.029691572479514,56.02661618863195,49.74979217949249,57.64575760213399,56.07374475928637,56.02661618863195
martk001,2024,Ketel Ricardo Marte,17.447799966952537,23.24015199305795,20.580865547742047,23.560953506375885,19.776938251805316,20.580865547742047,0.3436575174169475,0.360267234901505,0.3532391586768072,0.3457403732691609,0.3470193249769246,0.3470193249769246,64.10163810206731,85.50103029163724,79.29010341896883,76.99021871304318,78.37224334122601,78.37224334122601,60.692496870690675,76.44305614772831,73.45191028295221,72.9439175195999,74.80505374534754,73.45191028295221,6.166993417928218,5.331767083740118,7.6421815663315655,6.067520366628173,5.992497544894016,6.067520366628173,213.3428803122608,270.5841234605056,238.98460822392667,235.92910021882085,230.78415950629483,235.92910021882085
